,CURRENT|1
0,0.194824
1,0.198242
2,0.191406
3,0.196533
4,0.193115
5,0.196533
6,0.194824
7,0.193115
8,0.194824
9,0.191406
10,0.196533
11,0.193115
12,0.196533
13,0.194824
14,0.191406
15,0.196533
16,0.193115
17,0.196533
18,0.191406
19,0.193115
20,0.196533
21,0.193115
22,0.193115
23,0.193115
24,0.193115
25,0.194824
26,0.193115
27,0.194824
28,0.191406
29,0.194824
30,0.191406
31,0.194824
32,0.191406
33,0.193115
34,0.193115
35,0.193115
36,0.194824
37,0.191406
38,0.193115
39,0.194824
40,0.191406
41,0.193115
42,0.194824
43,0.191406
44,0.191406
45,0.193115
46,0.191406
47,0.191406
48,0.191406
49,0.191406
50,0.191406
51,0.191406
52,0.191406
53,0.193115
54,0.193115
55,0.191406
56,0.191406
57,0.191406
58,0.193115
59,0.191406
60,0.191406
61,0.191406
62,0.191406
63,0.193115
64,0.189697
65,0.193115
66,0.191406
67,0.191406
68,0.189697
69,0.193115
70,0.191406
71,0.191406
72,0.189697
73,0.191406
74,0.191406
75,0.191406
76,0.191406
77,0.191406
78,0.189697
79,0.191406
80,0.191406
81,0.189697
82,0.191406
83,0.189697
84,0.189697
85,0.191406
86,0.189697
87,0.191406
88,0.191406
89,0.191406
90,0.191406
91,0.191406
92,0.191406
93,0.191406
94,0.191406
95,0.191406
96,0.191406
97,0.191406
98,0.189697
99,0.189697
100,0.187988
101,0.187988
102,0.189697
103,0.189697
104,0.189697
105,0.189697
106,0.187988
107,0.189697
108,0.189697
109,0.189697
110,0.187988
111,0.189697
112,0.189697
113,0.187988
114,0.191406
115,0.187988
116,0.189697
117,0.191406
118,0.187988
119,0.191406
120,0.189697
121,0.187988
122,0.189697
123,0.186279
124,0.189697
125,0.187988
126,0.187988
127,0.187988
128,0.187988
129,0.186279
130,0.187988
131,0.189697
132,0.187988
133,0.187988
134,0.186279
135,0.189697
136,0.187988
137,0.187988
138,0.187988
139,0.187988
140,0.187988
141,0.186279
142,0.187988
143,0.186279
144,0.186279
145,0.187988
146,0.186279
147,0.187988
148,0.186279
149,0.187988
150,0.187988
151,0.18457
152,0.187988
153,0.186279
154,0.186279
155,0.189697
156,0.18457
157,0.187988
158,0.186279
159,0.186279
160,0.186279
161,0.186279
162,0.186279
163,0.187988
164,0.186279
165,0.187988
166,0.187988
167,0.186279
168,0.186279
169,0.186279
170,0.18457
171,0.187988
172,0.187988
173,0.186279
174,0.189697
175,0.186279
176,0.189697
177,0.186279
178,0.18457
179,0.18457
180,0.186279
181,0.186279
182,0.186279
183,0.186279
184,0.18457
185,0.186279
186,0.18457
187,0.186279
188,0.186279
189,0.186279
190,0.187988
191,0.18457
192,0.186279
193,0.186279
194,0.186279
195,0.182861
196,0.189697
197,0.179443
198,0.18457
199,0.182861
200,0.18457
201,0.18457
202,0.182861
203,0.186279
204,0.18457
205,0.186279
206,0.186279
207,0.181152
208,0.186279
209,0.18457
210,0.18457
211,0.187988
212,0.182861
213,0.186279
214,0.181152
215,0.186279
216,0.181152
217,0.182861
218,0.182861
219,0.182861
220,0.181152
221,0.18457
222,0.182861
223,0.18457
224,0.182861
225,0.182861
226,0.18457
227,0.182861
228,0.18457
229,0.182861
230,0.182861
231,0.182861
232,0.182861
233,0.182861
234,0.18457
235,0.181152
236,0.181152
237,0.182861
238,0.182861
239,0.182861
240,0.179443
241,0.181152
242,0.18457
243,0.181152
244,0.182861
245,0.181152
246,0.181152
247,0.182861
248,0.182861
249,0.181152
250,0.182861
251,0.182861
252,0.182861
253,0.182861
254,0.182861
255,0.181152
256,0.182861
257,0.18457
258,0.181152
259,0.182861
260,0.181152
261,0.182861
262,0.182861
263,0.181152
264,0.18457
265,0.182861
266,0.181152
267,0.181152
268,0.181152
269,0.181152
270,0.181152
271,0.181152
272,0.181152
273,0.181152
