Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\De_Zihan\25-03-2022\N_300to400_p0.05_s100_47.csv	
Starttime of export	132929287768000000	Montag, 28. März 2022	10:12:56.800
Endtime of export	132929287802873155	Montag, 28. März 2022	10:13:00.287


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-0.9758
10	-0.861
20	-0.63140000000000007
30	-0.3444
40	0
50	0.63140000000000007
60	1.148
70	1.435
80	1.6645999999999999
90	1.6071999999999997
100	1.3776
110	1.0906
120	1.2054
130	1.2054
140	1.0906
150	1.148
160	1.2054
170	1.3776
180	1.3202
190	1.3776
200	1.4924000000000002
210	1.435
220	1.4924000000000002
230	1.4924000000000002
240	1.4924000000000002
250	1.3776
260	1.4924000000000002
270	1.435
280	1.3202
290	1.3776
300	1.3776
310	1.2628000000000001
320	1.2054
330	1.3202
340	1.3776
350	1.3202
360	1.3202
370	1.3202
380	1.435
390	1.3776
400	1.3202
410	1.3776
420	1.435
430	1.2628000000000001
440	1.3202
450	1.3202
460	1.3776
470	1.3202
480	1.2054
490	1.3202
500	1.2628000000000001
510	1.2628000000000001
520	1.2054
530	1.148
540	1.3202
550	1.2628000000000001
560	1.2054
570	1.2054
580	1.3202
590	1.3202
600	1.3776
610	1.3776
620	1.6071999999999997
630	1.435
640	1.435
650	1.435
660	1.435
670	1.435
680	1.2054
690	1.435
700	1.435
710	1.3776
720	1.3202
730	1.2628000000000001
740	1.3776
750	1.3202
760	1.2054
770	1.3202
780	1.3776
790	1.3202
800	1.3776
810	1.3776
820	1.6071999999999997
830	1.435
840	1.435
850	1.435
860	1.5498
870	1.4924000000000002
880	1.3776
890	1.5498
900	1.5498
910	1.3776
920	1.3202
930	1.3202
940	1.5498
950	1.435
960	1.3202
970	1.3776
980	1.435
990	1.435
1000	1.3776
1010	1.3776
1020	1.435
1030	1.3776
1040	1.2628000000000001
1050	1.3202
1060	1.3202
1070	1.3202
1080	1.148
1090	1.148
1100	1.148
1110	1.0906
1120	1.0332000000000001
1130	0.9758
1140	1.0332000000000001
1150	0.9184
1160	0.9758
1170	0.9184
1180	0.80359999999999987
1190	0.6888
1200	0.74620000000000009
1210	0.80359999999999987
1220	0.6888
1230	0.6888
1240	0.80359999999999987
1250	0.80359999999999987
1260	0.6888
1270	0.74620000000000009
1280	0.63140000000000007
1290	0.6888
1300	0.80359999999999987
1310	1.0906
1320	1.0332000000000001
1330	0.861
1340	0.63140000000000007
1350	0.574
1360	0.74620000000000009
1370	0.80359999999999987
1380	0.9184
1390	0.9184
1400	0.9184
1410	0.9758
1420	0.9184
1430	0.9184
1440	0.9758
1450	0.9758
1460	0.9758
1470	1.0332000000000001
1480	1.0332000000000001
1490	1.0332000000000001
1500	1.0332000000000001
1510	1.0906
1520	1.0332000000000001
1530	1.0906
1540	1.0906
1550	1.0332000000000001
1560	1.148
1570	1.0906
1580	1.148
1590	1.0906
1600	1.148
1610	1.148
1620	1.148
1630	1.148
1640	1.2054
1650	1.2054
1660	1.2054
1670	1.2054
1680	1.2054
1690	1.0332000000000001
1700	1.0332000000000001
1710	0.74620000000000009
1720	0.51660000000000006
1730	0
1740	-0.40179999999999994
1750	-1.0332000000000001
1760	-1.2628000000000001
1770	-1.435
1780	-1.3202
1790	-1.0332000000000001
1800	-0.861
1810	-1.0906
1820	-1.0906
1830	-1.148
1840	-1.2054
1850	-1.2628000000000001
1860	-1.3202
1870	-1.2628000000000001
1880	-1.2628000000000001
1890	-1.2054
1900	-1.3202
1910	-1.3202
1920	-1.3202
1930	-1.435
1940	-1.435
1950	-1.2628000000000001
1960	-1.148
1970	-1.2628000000000001
1980	-1.3202
1990	-1.3776
2000	-1.3202
2010	-1.148
2020	-1.2628000000000001
2030	-1.3202
2040	-1.2628000000000001
2050	-1.2054
2060	-1.148
2070	-1.3202
2080	-1.2054
2090	-1.148
2100	-1.0332000000000001
2110	-1.148
2120	-1.0906
2130	-1.0332000000000001
2140	-1.0332000000000001
2150	-1.148
2160	-1.0906
2170	-1.2054
2180	-1.0332000000000001
2190	-1.2628000000000001
2200	-1.2628000000000001
2210	-1.0906
2220	-1.0906
2230	-1.2054
2240	-1.0906
2250	-1.0906
2260	-0.9758
2270	-1.2628000000000001
2280	-1.0906
2290	-1.0906
2300	-0.9758
2310	-1.148
2320	-1.0332000000000001
2330	-0.9758
2340	-1.0332000000000001
2350	-1.2628000000000001
2360	-0.9758
2370	-1.0906
2380	-1.0332000000000001
2390	-1.3202
2400	-1.148
2410	-1.148
2420	-1.0906
2430	-1.3202
2440	-1.0906
2450	-1.148
2460	-1.0906
2470	-1.2628000000000001
2480	-1.0906
2490	-1.0332000000000001
2500	-0.9758
2510	-1.2054
2520	-1.0332000000000001
2530	-0.9758
2540	-0.9758
2550	-1.148
2560	-1.0332000000000001
2570	-1.0332000000000001
2580	-0.9758
2590	-1.2628000000000001
2600	-1.0906
2610	-1.0906
2620	-1.0906
2630	-1.3202
2640	-1.0906
2650	-1.148
2660	-1.0906
2670	-1.3202
2680	-1.0906
2690	-0.9758
2700	-1.0332000000000001
2710	-1.0906
2720	-0.9184
2730	-0.9184
2740	-0.861
2750	-1.0332000000000001
2760	-0.861
