Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\08-12-2021\N_400to500_s100-05.csv	
Starttime of export	132834312063330000	Mittwoch, 8. Dezember 2021	11:00:06.333
Endtime of export	132834312199926720	Mittwoch, 8. Dezember 2021	11:00:19.992


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-0.80359999999999987
10	-0.9184
20	-0.80359999999999987
30	-0.80359999999999987
40	-0.80359999999999987
50	-0.574
60	-0.51660000000000006
70	-0.3444
80	0
90	0.287
100	0.6888
110	1.2054
120	1.4924000000000002
130	1.5498
140	1.5498
150	1.435
160	1.5498
170	1.6645999999999999
180	1.2628000000000001
190	1.2628000000000001
200	1.2054
210	1.2628000000000001
220	1.3202
230	1.3776
240	1.435
250	1.6071999999999997
260	1.4924000000000002
270	1.4924000000000002
280	1.3776
290	1.3202
300	1.3202
310	1.435
320	1.3776
330	1.435
340	1.2628000000000001
350	1.3202
360	1.3776
370	1.3776
380	1.3776
390	1.148
400	1.2054
410	1.3202
420	1.2628000000000001
430	1.2054
440	1.2054
450	1.3202
460	1.2628000000000001
470	1.2054
480	1.148
490	1.2628000000000001
500	1.3202
510	1.0906
520	1.2628000000000001
530	1.3202
540	1.2628000000000001
550	1.2054
560	1.148
570	1.3202
580	1.2054
590	1.2054
600	1.0906
610	1.3202
620	1.2054
630	1.2054
640	1.2054
650	1.3202
660	1.2054
670	1.2054
680	1.148
690	1.2628000000000001
700	1.2628000000000001
710	1.2054
720	1.2628000000000001
730	1.3776
740	1.3776
750	1.3776
760	1.2628000000000001
770	1.435
780	1.3202
790	1.3202
800	1.2054
810	1.2628000000000001
820	1.2628000000000001
830	1.2054
840	1.0906
850	1.3202
860	1.2054
870	1.148
880	1.0906
890	1.2628000000000001
900	1.2628000000000001
910	1.0906
920	1.2628000000000001
930	1.3202
940	1.3776
950	1.3202
960	1.2628000000000001
970	1.435
980	1.3776
990	1.2054
1000	1.2628000000000001
1010	1.3202
1020	1.3202
1030	1.2054
1040	1.148
1050	1.2628000000000001
1060	1.2054
1070	1.2054
1080	1.0906
1090	1.2054
1100	1.2054
1110	1.0332000000000001
1120	1.0906
1130	1.0906
1140	1.2628000000000001
1150	1.0906
1160	0.9758
1170	0.9758
1180	1.0906
1190	1.0332000000000001
1200	0.9184
1210	0.80359999999999987
1220	0.80359999999999987
1230	0.80359999999999987
1240	0.9184
1250	0.9758
1260	0.861
1270	0.74620000000000009
1280	0.74620000000000009
1290	0.74620000000000009
1300	0.861
1310	0.74620000000000009
1320	0.80359999999999987
1330	0.6888
1340	0.9758
1350	1.2628000000000001
1360	1.0906
1370	0.9758
1380	0.9758
1390	1.2054
1400	1.3776
1410	1.8368
1420	2.0090000000000003
1430	2.0090000000000003
1440	2.1238
1450	2.2386
1460	2.296
1470	2.3533999999999997
1480	2.4682
1490	2.3533999999999997
1500	2.4108
1510	2.3533999999999997
1520	2.0664000000000002
1530	1.8368
1540	1.4924000000000002
1550	1.435
1560	1.4924000000000002
1570	1.5498
1580	1.4924000000000002
1590	1.4924000000000002
1600	1.3776
1610	1.3776
1620	1.3202
1630	1.3202
1640	1.2054
1650	1.2628000000000001
1660	1.148
1670	1.148
1680	1.2054
1690	1.0332000000000001
1700	0.9758
1710	0.9758
1720	1.0332000000000001
1730	0.861
1740	0.74620000000000009
1750	0.51660000000000006
1760	0.40179999999999994
1770	0.1722
1780	-0.0574
1790	-0.51660000000000006
1800	-1.0332000000000001
1810	-1.6071999999999997
1820	-1.6071999999999997
1830	-1.435
1840	-1.3202
1850	-1.435
1860	-1.4924000000000002
1870	-1.2628000000000001
1880	-1.4924000000000002
1890	-1.435
1900	-1.5498
1910	-1.5498
1920	-1.6071999999999997
1930	-1.5498
1940	-1.435
1950	-1.4924000000000002
1960	-1.435
1970	-1.4924000000000002
1980	-1.6645999999999999
1990	-1.5498
2000	-1.3202
2010	-1.4924000000000002
2020	-1.435
2030	-1.4924000000000002
2040	-1.5498
2050	-1.4924000000000002
2060	-1.3202
2070	-1.4924000000000002
2080	-1.5498
2090	-1.4924000000000002
2100	-1.3776
2110	-1.3202
2120	-1.5498
2130	-1.3776
2140	-1.2628000000000001
2150	-1.2054
2160	-1.4924000000000002
2170	-1.2628000000000001
2180	-1.148
2190	-1.2054
2200	-1.5498
2210	-1.3202
2220	-1.148
2230	-1.2628000000000001
2240	-1.4924000000000002
2250	-1.3202
2260	-1.2628000000000001
2270	-1.2054
2280	-1.435
2290	-1.3202
2300	-1.0332000000000001
2310	-1.2054
2320	-1.2628000000000001
2330	-1.2054
2340	-1.0906
2350	-1.148
2360	-1.3776
2370	-1.2628000000000001
2380	-1.2628000000000001
2390	-1.2628000000000001
2400	-1.435
2410	-1.3202
2420	-1.3202
2430	-1.2628000000000001
2440	-1.4924000000000002
2450	-1.3202
2460	-1.3202
2470	-1.2054
2480	-1.435
2490	-1.3776
2500	-1.148
2510	-1.2054
2520	-1.2628000000000001
2530	-1.2054
2540	-1.148
2550	-1.0332000000000001
2560	-1.3202
2570	-1.2054
2580	-1.2628000000000001
2590	-1.148
2600	-1.3776
2610	-1.2628000000000001
2620	-1.2054
2630	-1.2054
2640	-1.435
2650	-1.2628000000000001
2660	-1.3202
