Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\De_Zihan\25-03-2022\N_300to400_p0.15_s100_10.csv	
Starttime of export	132930122981500000	Dienstag, 29. März 2022	09:24:58.150
Endtime of export	132930123016348770	Dienstag, 29. März 2022	09:25:01.634


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-1.2628000000000001
10	-1.3776
20	-1.3202
30	-1.3202
40	-1.2054
50	-1.2054
60	-0.9758
70	-0.861
80	-0.51660000000000006
90	-0.1148
100	0.40179999999999994
110	1.0332000000000001
120	1.5498
130	1.6071999999999997
140	1.5498
150	1.3202
160	0.9758
170	1.0906
180	1.0906
190	1.0906
200	1.0906
210	1.2628000000000001
220	1.4924000000000002
230	1.3776
240	1.5498
250	1.6071999999999997
260	1.4924000000000002
270	1.435
280	1.2628000000000001
290	1.4924000000000002
300	1.6071999999999997
310	1.4924000000000002
320	1.435
330	1.3202
340	1.3202
350	1.3776
360	1.435
370	1.3776
380	1.2628000000000001
390	1.3776
400	1.4924000000000002
410	1.435
420	1.2628000000000001
430	1.435
440	1.6071999999999997
450	1.4924000000000002
460	1.2628000000000001
470	1.5498
480	1.4924000000000002
490	1.435
500	1.3202
510	1.435
520	1.5498
530	1.3202
540	1.435
550	1.4924000000000002
560	1.4924000000000002
570	1.3202
580	1.2054
590	1.5498
600	1.435
610	1.435
620	1.3776
630	1.4924000000000002
640	1.6071999999999997
650	1.6645999999999999
660	1.4924000000000002
670	1.7793999999999999
680	1.722
690	1.6071999999999997
700	1.6071999999999997
710	1.7793999999999999
720	1.7793999999999999
730	1.5498
740	1.722
750	1.7793999999999999
760	1.722
770	1.6645999999999999
780	1.5498
790	1.7793999999999999
800	1.6645999999999999
810	1.5498
820	1.6645999999999999
830	1.6645999999999999
840	1.7793999999999999
850	1.6071999999999997
860	1.7793999999999999
870	2.0664000000000002
880	1.7793999999999999
890	1.8942
900	1.9516
910	2.0664000000000002
920	1.9516
930	1.722
940	2.0664000000000002
950	2.0664000000000002
960	1.9516
970	1.8368
980	1.8368
990	2.0664000000000002
1000	1.9516
1010	1.8368
1020	2.0664000000000002
1030	2.1238
1040	1.8942
1050	1.9516
1060	2.0090000000000003
1070	2.2386
1080	1.8942
1090	1.9516
1100	2.0090000000000003
1110	2.0090000000000003
1120	1.8942
1130	1.8368
1140	1.8368
1150	1.722
1160	1.8368
1170	1.9516
1180	1.722
1190	1.6071999999999997
1200	1.6645999999999999
1210	1.722
1220	1.5498
1230	1.8368
1240	1.435
1250	1.435
1260	1.4924000000000002
1270	1.148
1280	1.3776
1290	1.4924000000000002
1300	1.5498
1310	1.4924000000000002
1320	1.5498
1330	1.6071999999999997
1340	1.4924000000000002
1350	1.6645999999999999
1360	1.6645999999999999
1370	1.722
1380	1.4924000000000002
1390	1.2628000000000001
1400	1.148
1410	1.2628000000000001
1420	1.435
1430	1.4924000000000002
1440	1.4924000000000002
1450	1.435
1460	1.435
1470	1.4924000000000002
1480	1.435
1490	1.435
1500	1.435
1510	1.435
1520	1.435
1530	1.435
1540	1.3776
1550	1.435
1560	1.3776
1570	1.435
1580	1.3776
1590	1.435
1600	1.435
1610	1.3776
1620	1.435
1630	1.435
1640	1.435
1650	1.3776
1660	1.3776
1670	1.435
1680	1.3776
1690	1.3776
1700	1.3776
1710	1.435
1720	1.3776
1730	1.2628000000000001
1740	1.2054
1750	1.0906
1760	0.861
1770	0.574
1780	0.1148
1790	-0.3444
1800	-0.861
1810	-1.2054
1820	-1.3776
1830	-1.2628000000000001
1840	-1.0332000000000001
1850	-0.80359999999999987
1860	-0.9184
1870	-0.9184
1880	-0.9758
1890	-1.0906
1900	-1.2628000000000001
1910	-1.3776
1920	-1.4924000000000002
1930	-1.4924000000000002
1940	-1.3202
1950	-1.2628000000000001
1960	-1.2628000000000001
1970	-1.3202
1980	-1.435
1990	-1.435
2000	-1.435
2010	-1.2628000000000001
2020	-0.9758
2030	-1.3202
2040	-1.4924000000000002
2050	-1.3202
2060	-1.148
2070	-1.2054
2080	-1.435
2090	-1.3202
2100	-1.148
2110	-1.148
2120	-1.3776
2130	-1.3202
2140	-1.148
2150	-0.9758
2160	-1.2054
2170	-1.0906
2180	-0.9758
2190	-0.9758
2200	-1.2054
2210	-1.148
2220	-1.0332000000000001
2230	-0.9758
2240	-1.2628000000000001
2250	-1.2628000000000001
2260	-1.148
2270	-1.0332000000000001
2280	-1.2628000000000001
2290	-1.2054
2300	-1.0906
2310	-0.9758
2320	-1.2054
2330	-1.0906
2340	-1.0332000000000001
2350	-0.861
2360	-1.148
2370	-1.0906
2380	-0.9758
2390	-0.9184
2400	-1.148
2410	-1.148
2420	-1.0906
2430	-0.9758
2440	-1.148
2450	-1.2628000000000001
2460	-1.0906
2470	-1.0332000000000001
2480	-1.148
2490	-1.2054
2500	-1.0906
2510	-0.9758
2520	-1.2628000000000001
2530	-1.148
2540	-1.0906
2550	-0.9184
2560	-1.148
2570	-1.0332000000000001
2580	-0.9758
2590	-0.861
2600	-1.2054
2610	-1.0906
2620	-1.0906
2630	-0.9184
2640	-1.2054
2650	-1.2628000000000001
2660	-1.0906
2670	-1.0332000000000001
2680	-1.2628000000000001
2690	-1.2054
